transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,is_anomaly_amount,is_anomaly_score,is_anomaly,year,month,quarter,weekday,montant_eur_verifie,montant_eur_diff,montant_eur_flag,categorie_risque
txn000857,cli0038,2023-10-11 00:09:00,7192.71,USD,1.08,6659.92,virement international,credit auto,bordeaux-meriadeck,Credit,Complete,516.0,Risque,5768.98,0.0,1,0,1,2023,10,4,2,6659.916666666666,0.0033333333340124227,False,High
txn000606,cli0141,2023-06-07 05:15:00,2896.9,EUR,1.0,2896.9,remboursement credit,livret a,lille-grand-place,Credit,Complete,726.0,Premium,10490.31,0.0,0,0,0,2023,6,2,2,2896.9,0.0,False,Low
txn000714,cli0121,2022-12-16 00:38:00,-68.25,GBP,0.86,-79.36,paiement cb,compte epargne,marseille-vieux-port,Debit,Complete,818.0,Premium,33602.47,0.0,0,0,0,2022,12,4,4,-79.36046511627907,0.0004651162790736407,False,Low
txn001606,cli0099,2022-08-23 01:58:00,137.91,EUR,1.0,137.91,interets,credit auto,nantes-commerce,Credit,Complete,664.0,Standard,6172.97,0.0,0,0,0,2022,8,3,1,137.91,0.0,False,Medium
txn000137,cli0006,2022-01-07 23:13:00,-1756.02,EUR,1.0,-1756.02,remboursement credit,pea,toulouse-capitole,Debit,Complete,620.0,Standard,27104.06,0.0,0,0,0,2022,1,1,4,-1756.02,0.0,False,Medium
txn001326,cli0107,2023-06-07 06:00:00,-2973.53,EUR,1.0,-2973.53,depot especes,compte courant,lille-grand-place,Debit,Complete,420.0,Risque,24184.96,0.0,0,1,1,2023,6,2,2,-2973.53,0.0,False,High
txn000871,cli0008,2022-02-21 23:46:00,-435.12,EUR,1.0,-435.12,prelevement,pea,nantes-commerce,Debit,Complete,744.0,Premium,32660.88,0.0,0,0,0,2022,2,1,0,-435.12,0.0,False,Low
txn000800,cli0016,2023-09-16 03:17:00,1122.55,EUR,1.0,1122.55,remboursement credit,compte epargne,bordeaux-meriadeck,Credit,Complete,716.0,Standard,44765.8,0.0,0,0,0,2023,9,3,5,1122.55,0.0,False,Low
txn001044,cli0020,2023-01-20 01:13:00,-164.93,EUR,1.0,-164.93,retrait dab,compte epargne,bordeaux-meriadeck,Debit,Complete,660.0,Standard,21342.99,0.0,0,0,0,2023,1,1,4,-164.93,0.0,False,Medium
txn000879,cli0120,2024-03-30 06:16:00,560.23,EUR,1.0,560.23,interets,assurance vie,lyon-part-dieu,Credit,Rejete,718.0,Standard,5234.44,0.0,0,0,0,2024,3,1,5,560.23,0.0,False,Low
txn000768,cli0112,2022-07-23 10:04:00,362.61,EUR,1.0,362.61,paiement cb,credit immobilier,marseille-vieux-port,Credit,Complete,636.0,Standard,35067.02,0.0,0,0,0,2022,7,3,5,362.61,0.0,False,Medium
txn001579,cli0084,2022-01-30 09:20:00,-1299.59,EUR,1.0,-1299.59,remboursement credit,credit auto,bordeaux-meriadeck,Debit,Complete,684.0,Standard,44633.93,0.0,0,0,0,2022,1,1,6,-1299.59,0.0,False,Medium
txn000393,cli0018,2022-09-23 05:55:00,-142.26,GBP,0.86,-165.42,virement,credit consommation,bordeaux-meriadeck,Debit,Complete,328.0,Risque,28593.51,0.0,0,1,1,2022,9,3,4,-165.41860465116278,-0.0013953488372067113,False,High
txn000016,cli0111,2022-02-22 02:14:00,7702.91,EUR,1.0,7702.91,virement international,compte courant,paris-centre,Credit,Rejete,617.0,Standard,33646.85,0.0,1,0,1,2022,2,1,1,7702.91,0.0,False,Medium
txn001065,cli0082,2024-04-07 15:48:00,1418.55,EUR,1.0,1418.55,remboursement credit,credit auto,paris-centre,Credit,Complete,813.0,Premium,43679.76,0.0,0,0,0,2024,4,2,6,1418.55,0.0,False,Low
txn001332,cli0124,2022-04-27 13:25:00,-2454.43,USD,1.08,-2272.62,prelevement,credit auto,toulouse-capitole,Debit,Rejete,585.0,Standard,16755.91,0.0,0,0,0,2022,4,2,2,-2272.62037037037,0.00037037037009213236,False,Medium
txn000565,cli0098,2024-01-02 13:22:00,-216.53,EUR,1.0,-216.53,prelevement,credit consommation,bordeaux-meriadeck,Debit,Complete,580.0,Standard,29667.33,0.0,0,0,0,2024,1,1,1,-216.53,0.0,False,Medium
txn001533,cli0002,2023-08-08 01:15:00,-48.15,USD,1.08,-44.58,retrait dab,pea,lyon-part-dieu,Debit,En attente,606.0,Standard,20336.45,0.0,0,0,0,2023,8,3,1,-44.58333333333333,0.0033333333333303017,False,Medium
txn000203,cli0026,2024-02-26 11:27:00,-977.79,USD,1.08,-905.36,depot especes,assurance vie,lille-grand-place,Debit,Complete,699.0,Standard,12483.53,0.0,0,0,0,2024,2,1,0,-905.361111111111,0.0011111111109585181,False,Medium
txn001357,cli0070,2024-07-13 10:07:00,1526.37,EUR,1.0,1526.37,depot especes,credit auto,nantes-commerce,Credit,Complete,425.0,Risque,24113.97,0.0,0,1,1,2024,7,3,5,1526.37,0.0,False,High
txn000799,cli0052,2024-02-18 13:33:00,954.02,GBP,0.86,1109.33,prelevement,credit consommation,bordeaux-meriadeck,Credit,Complete,838.0,Premium,21361.19,0.0,0,0,0,2024,2,1,6,1109.3255813953488,0.00441860465116406,False,Low
txn000045,cli0095,2023-07-20 06:07:00,7602.28,EUR,1.0,7602.28,virement international,livret a,nantes-commerce,Credit,Complete,668.0,Standard,32121.05,0.0,1,0,1,2023,7,3,3,7602.28,0.0,False,Medium
txn000314,cli0083,2022-08-21 12:16:00,-1643.7,CHF,0.97,-1694.54,remboursement credit,pea,lyon-part-dieu,Debit,Complete,643.0,Standard,25485.91,0.0,0,0,0,2022,8,3,6,-1694.536082474227,-0.00391752577297666,False,Medium
txn001469,cli0004,2024-02-10 17:09:03,857.95,USD,1.08,794.4,virement international,credit immobilier,bordeaux-meriadeck,Credit,Complete,643.0,Nan,17530.26,0.0,0,0,0,2024,2,1,5,794.3981481481482,0.0018518518518249039,False,Medium
txn000981,cli0050,2022-02-22 11:13:00,881.42,EUR,1.0,881.42,virement,compte epargne,lyon-part-dieu,Credit,Complete,666.0,Standard,26092.61,0.0,0,0,0,2022,2,1,1,881.42,0.0,False,Medium
txn000672,cli0008,2022-02-19 18:51:00,-1897.58,EUR,1.0,-1897.58,interets,assurance vie,nantes-commerce,Debit,Complete,643.0,Premium,23731.47,0.0,0,0,0,2022,2,1,5,-1897.58,0.0,False,Medium
txn001535,cli0045,2022-08-06 04:53:00,-408.84,EUR,1.0,-408.84,retrait dab,compte courant,bordeaux-meriadeck,Debit,Complete,704.0,Standard,27791.58,0.0,0,0,0,2022,8,3,5,-408.84,0.0,False,Low
txn000790,cli0048,2022-07-27 13:31:00,-632.76,EUR,1.0,-632.76,remboursement credit,credit immobilier,toulouse-capitole,Debit,Complete,670.0,Standard,45664.14,0.0,0,0,0,2022,7,3,2,-632.76,0.0,False,Medium
txn001288,cli0084,2024-08-20 16:31:00,205.33,GBP,0.86,238.76,paiement cb,credit immobilier,marseille-vieux-port,Credit,Complete,684.0,Standard,4640.29,0.0,0,0,0,2024,8,3,1,238.7558139534884,0.004186046511591712,False,Medium
txn001492,cli0093,2024-11-19 16:35:00,-2576.54,EUR,1.0,-2576.54,depot especes,credit immobilier,marseille-vieux-port,Debit,En attente,786.0,Premium,46765.18,0.0,0,0,0,2024,11,4,1,-2576.54,0.0,False,Low
txn001982,cli0047,2024-04-10 05:48:00,-7086.8,USD,1.08,-6561.85,virement international,credit immobilier,lyon-part-dieu,Debit,Complete,397.0,Risque,9516.28,0.0,1,1,1,2024,4,2,2,-6561.851851851851,0.0018518518509154092,False,High
txn000887,cli0005,2023-08-06 04:53:00,-2902.22,CHF,0.97,-2991.98,virement,compte courant,lille-grand-place,Debit,Complete,694.0,Standard,911.99,0.0,0,0,0,2023,8,3,6,-2991.9793814432987,-0.0006185567012835236,False,Medium
txn000838,cli0139,2022-01-23 09:12:00,1677.49,EUR,1.0,1677.49,prelevement,compte courant,marseille-vieux-port,Credit,Complete,674.0,Standard,4343.46,0.0,0,0,0,2022,1,1,6,1677.49,0.0,False,Medium
txn001799,cli0074,2023-12-05 06:25:00,-2212.57,EUR,1.0,-2212.57,interets,livret a,nantes-commerce,Debit,Rejete,633.0,Nan,14719.07,0.0,0,0,0,2023,12,4,1,-2212.57,0.0,False,Medium
txn000939,cli0144,2024-06-17 13:40:00,-1159.55,GBP,0.86,-1348.31,depot especes,livret a,paris-centre,Debit,Complete,361.0,Risque,25910.62,0.0,0,1,1,2024,6,2,0,-1348.3139534883721,0.003953488372189895,False,High
txn000007,cli0076,2023-09-12 00:45:00,-276.38,EUR,1.0,-276.38,retrait dab,compte courant,lyon-part-dieu,Debit,Complete,326.0,Risque,34901.13,0.0,0,1,1,2023,9,3,1,-276.38,0.0,False,High
txn001390,cli0031,2024-07-10 06:05:00,-183.59,EUR,1.0,-183.59,paiement cb,livret a,bordeaux-meriadeck,Debit,Complete,559.0,Risque,12590.8,0.0,0,0,0,2024,7,3,2,-183.59,0.0,False,High
txn000249,cli0016,2022-07-18 02:42:00,-1064.18,USD,1.08,-985.35,depot especes,credit consommation,bordeaux-meriadeck,Debit,Complete,716.0,Standard,42055.78,0.0,0,0,0,2022,7,3,0,-985.3518518518518,0.0018518518518249039,False,Low
txn001754,cli0118,2022-02-03 02:29:00,2167.21,CHF,0.97,2234.24,prelevement,credit immobilier,lille-grand-place,Credit,Complete,641.0,Standard,44065.89,0.0,0,0,0,2022,2,1,3,2234.237113402062,0.002886597937958868,False,Medium
txn001977,cli0148,2023-04-26 05:37:00,302.99,MAD,10.85,27.93,retrait dab,pea,lille-grand-place,Credit,Complete,713.0,Standard,43643.09,0.0,0,0,0,2023,4,2,2,27.925345622119817,0.004654377880182636,False,Low
txn000127,cli0046,2024-03-24 15:11:03,2813.0,MAD,10.85,259.26,virement,assurance vie,bordeaux-meriadeck,Credit,Complete,643.0,Premium,562.43,0.0,0,0,0,2024,3,1,6,259.26267281105993,-0.002672811059937885,False,Medium
txn001398,cli0137,2024-05-20 05:39:00,-421.61,MAD,10.85,-38.86,retrait dab,pea,marseille-vieux-port,Debit,Complete,725.0,Premium,10785.94,0.0,0,0,0,2024,5,2,0,-38.85806451612903,-0.0019354838709659816,False,Low
txn000209,cli0017,2023-05-04 01:15:00,-61.38,USD,1.08,-56.83,paiement cb,credit auto,bordeaux-meriadeck,Debit,Complete,649.0,Standard,2845.93,0.0,0,0,0,2023,5,2,3,-56.83333333333333,0.0033333333333303017,False,Medium
txn000432,cli0030,2022-06-24 16:45:00,1183.06,EUR,1.0,1183.06,interets,credit immobilier,lyon-part-dieu,Credit,Complete,391.0,Risque,19092.29,0.0,0,1,1,2022,6,2,4,1183.06,0.0,False,High
txn001149,cli0128,2023-02-19 08:54:00,-2136.82,USD,1.08,-1978.54,depot especes,credit auto,marseille-vieux-port,Debit,En attente,683.0,Nan,37763.07,0.0,0,0,0,2023,2,1,6,-1978.537037037037,-0.0029629629630107956,False,Medium
txn000138,cli0016,2024-08-24 01:18:00,1256.16,MAD,10.85,115.78,prelevement,compte epargne,bordeaux-meriadeck,Credit,Complete,716.0,Nan,44577.55,0.0,0,0,0,2024,8,3,5,115.77511520737329,0.004884792626711487,False,Low
txn000254,cli0146,2022-07-26 09:55:00,-1630.12,CHF,0.97,-1680.54,prelevement,compte epargne,toulouse-capitole,Debit,Complete,583.0,Standard,32773.9,0.0,0,0,0,2022,7,3,1,-1680.5360824742268,-0.003917525773204034,False,Medium
txn000168,cli0063,2022-12-14 04:17:00,-938.34,USD,1.08,-868.83,depot especes,livret a,paris-centre,Debit,Complete,426.0,Risque,13870.5,0.0,0,1,1,2022,12,4,2,-868.8333333333333,0.003333333333216615,False,High
txn001197,cli0077,2023-03-21 10:35:00,2675.28,EUR,1.0,2675.28,remboursement credit,compte epargne,paris-centre,Credit,Complete,322.0,Risque,22204.72,0.0,0,1,1,2023,3,1,1,2675.28,0.0,False,High
txn000599,cli0068,2022-12-04 10:47:00,7957.61,EUR,1.0,7957.61,virement international,credit immobilier,lyon-part-dieu,Credit,Complete,605.0,Standard,46150.35,0.0,1,0,1,2022,12,4,6,7957.61,0.0,False,Medium
txn000810,cli0011,2023-07-23 04:17:00,-2626.48,CHF,0.97,-2707.71,depot especes,credit consommation,bordeaux-meriadeck,Debit,Rejete,672.0,Standard,10577.62,0.0,0,0,0,2023,7,3,6,-2707.7113402061855,0.00134020618543218,False,Medium
txn000705,cli0034,2022-05-21 12:57:00,-2603.81,EUR,1.0,-2603.81,remboursement credit,credit consommation,bordeaux-meriadeck,Debit,Complete,457.0,Risque,40913.02,0.0,0,0,0,2022,5,2,5,-2603.81,0.0,False,High
txn000561,cli0088,2022-03-06 13:56:00,-2749.07,MAD,10.85,-253.37,virement,pea,bordeaux-meriadeck,Debit,Complete,643.0,Nan,22183.55,0.0,0,0,0,2022,3,1,6,-253.3705069124424,0.0005069124424039728,False,Medium
txn000832,cli0041,2022-10-17 02:15:00,277.34,EUR,1.0,277.34,virement,compte epargne,bordeaux-meriadeck,Credit,Complete,643.0,Standard,9202.98,0.0,0,0,0,2022,10,4,0,277.34,0.0,False,Medium
txn001157,cli0064,2024-11-05 22:30:00,-1629.31,EUR,1.0,-1629.31,depot especes,credit consommation,lille-grand-place,Debit,Complete,800.0,Premium,35906.47,0.0,0,0,0,2024,11,4,1,-1629.31,0.0,False,Low
txn000971,cli0105,2023-08-11 10:20:00,-397.99,EUR,1.0,-397.99,depot especes,credit immobilier,nice-massena,Debit,Complete,634.0,Standard,31668.23,0.0,0,0,0,2023,8,3,4,-397.99,0.0,False,Medium
txn000079,cli0098,2023-02-13 19:08:00,-2625.36,MAD,10.85,-241.97,remboursement credit,credit auto,bordeaux-meriadeck,Debit,Complete,580.0,Standard,27771.58,0.0,0,0,0,2023,2,1,0,-241.96866359447006,-0.0013364055299405209,False,Medium
txn001380,cli0016,2023-02-22 13:07:00,-2649.85,EUR,1.0,-2649.85,interets,assurance vie,bordeaux-meriadeck,Debit,Complete,716.0,Standard,38475.77,0.0,0,0,0,2023,2,1,2,-2649.85,0.0,False,Low
txn001822,cli0122,2022-05-20 11:50:00,-563.56,GBP,0.86,-655.3,depot especes,credit consommation,nantes-commerce,Debit,Complete,643.0,Premium,41377.78,0.0,0,0,0,2022,5,2,4,-655.3023255813953,0.002325581395325571,False,Medium
txn000154,cli0126,2022-05-01 16:02:00,-2525.25,CHF,0.97,-2603.35,depot especes,compte courant,bordeaux-meriadeck,Debit,Complete,514.0,Risque,20678.37,0.0,0,0,0,2022,5,2,6,-2603.3505154639174,0.000515463917508896,False,High
txn000911,cli0085,2023-07-20 09:12:00,-171.24,EUR,1.0,-171.24,remboursement credit,pea,toulouse-capitole,Debit,Complete,390.0,Risque,6235.77,0.0,0,1,1,2023,7,3,3,-171.24,0.0,False,High
txn000992,cli0109,2022-04-22 08:31:00,-2198.15,EUR,1.0,-2198.15,remboursement credit,compte courant,lyon-part-dieu,Debit,Complete,701.0,Nan,20549.6,0.0,0,0,0,2022,4,2,4,-2198.15,0.0,False,Low
txn001317,cli0106,2024-02-05 00:20:00,1487.3,EUR,1.0,1487.3,remboursement credit,credit consommation,nantes-commerce,Credit,Complete,652.0,Standard,31958.84,0.0,0,0,0,2024,2,1,0,1487.3,0.0,False,Medium
txn001543,cli0122,2023-06-29 12:26:00,-1305.41,EUR,1.0,-1305.41,virement,pea,nantes-commerce,Debit,Complete,824.0,Premium,1344.18,0.0,0,0,0,2023,6,2,3,-1305.41,0.0,False,Low
txn000153,cli0087,2024-09-27 23:41:00,-375.01,USD,1.08,-347.23,paiement cb,pea,toulouse-capitole,Debit,Complete,607.0,Standard,36043.65,0.0,0,0,0,2024,9,3,4,-347.23148148148147,0.0014814814814485544,False,Medium
txn000802,cli0126,2022-08-17 03:42:00,306.56,EUR,1.0,306.56,virement international,credit immobilier,bordeaux-meriadeck,Credit,Complete,514.0,Risque,37090.48,0.0,0,0,0,2022,8,3,2,306.56,0.0,False,High
txn000793,cli0029,2022-10-01 12:26:00,-200000.0,EUR,1.0,377.08,retrait dab,credit immobilier,paris-centre,Credit,Complete,696.0,Standard,47423.95,0.0,1,0,1,2022,10,4,5,-200000.0,200377.08,True,Medium
txn001257,cli0073,2023-07-02 00:42:00,852.29,EUR,1.0,852.29,interets,credit consommation,marseille-vieux-port,Credit,Complete,643.0,Premium,40536.66,0.0,0,0,0,2023,7,3,6,852.29,0.0,False,Medium
txn000337,cli0106,2022-09-19 18:37:00,525.33,EUR,1.0,525.33,virement,compte courant,nantes-commerce,Credit,En attente,652.0,Standard,7428.57,0.0,0,0,0,2022,9,3,0,525.33,0.0,False,Medium
txn000562,cli0010,2023-09-13 22:10:00,0.0,EUR,1.0,-1499.86,virement,compte epargne,lyon-part-dieu,Debit,Complete,816.0,Premium,5558.16,0.0,0,0,0,2023,9,3,2,0.0,-1499.86,True,Low
txn000351,cli0093,2022-11-19 02:17:00,-394.24,USD,1.08,-365.04,retrait dab,compte epargne,marseille-vieux-port,Debit,Complete,786.0,Premium,10095.49,0.0,0,0,0,2022,11,4,5,-365.037037037037,-0.0029629629630107956,False,Low
txn000169,cli0077,2024-01-10 08:15:00,-2176.65,USD,1.08,-2015.42,interets,credit consommation,paris-centre,Debit,Complete,322.0,Risque,6860.93,0.0,0,1,1,2024,1,1,2,-2015.4166666666665,-0.0033333333335576754,False,High
txn000220,cli0096,2022-06-23 18:06:00,1541.01,MAD,10.85,142.03,interets,compte epargne,lyon-part-dieu,Credit,Complete,710.0,Standard,28434.25,0.0,0,0,0,2022,6,2,3,142.02857142857144,0.0014285714285620088,False,Low
txn001385,cli0001,2023-11-02 22:49:00,1683.92,MAD,10.85,155.2,depot especes,compte courant,lille-grand-place,Credit,Complete,586.0,Standard,9449.86,0.0,0,0,0,2023,11,4,3,155.20000000000002,-2.842170943040401e-14,False,Medium
txn000669,cli0014,2024-04-13 08:07:00,-5505.35,EUR,1.0,-5505.35,virement international,pea,marseille-vieux-port,Debit,Complete,673.0,Standard,2268.89,0.0,1,0,1,2024,4,2,5,-5505.35,0.0,False,Medium
txn000631,cli0108,2024-05-28 13:58:00,-216.47,EUR,1.0,-216.47,retrait dab,pea,paris-centre,Debit,En attente,375.0,Risque,22184.68,0.0,0,1,1,2024,5,2,1,-216.47,0.0,False,High
txn001422,cli0081,2023-03-31 04:51:00,-351.42,EUR,1.0,-351.42,prelevement,credit auto,toulouse-capitole,Debit,Complete,643.0,Standard,36090.46,0.0,0,0,0,2023,3,1,4,-351.42,0.0,False,Medium
txn001924,cli0067,2022-02-10 12:51:00,1355.33,USD,1.08,1254.94,remboursement credit,livret a,paris-centre,Credit,Complete,337.0,Risque,34535.67,0.0,0,1,1,2022,2,1,3,1254.935185185185,0.004814814815063073,False,High
txn001217,cli0148,2022-06-05 06:11:00,427.34,USD,1.08,395.69,retrait dab,credit consommation,lille-grand-place,Credit,Complete,713.0,Standard,31801.32,0.0,0,0,0,2022,6,2,6,395.68518518518516,0.0048148148148356995,False,Low
txn001805,cli0055,2024-03-10 21:25:00,350.38,USD,1.08,324.43,virement,pea,bordeaux-meriadeck,Credit,Complete,703.0,Standard,962.64,0.0,0,0,0,2024,3,1,6,324.4259259259259,0.004074074074083001,False,Low
txn000997,cli0059,2022-09-11 12:41:00,212.36,EUR,1.0,212.36,retrait dab,assurance vie,paris-centre,Credit,Complete,594.0,Standard,3918.7,0.0,0,0,0,2022,9,3,6,212.36,0.0,False,Medium
txn001984,cli0003,2024-05-05 12:10:00,-2502.85,EUR,1.0,-2502.85,virement,credit immobilier,lyon-part-dieu,Debit,Complete,587.0,Standard,112.31,0.0,0,0,0,2024,5,2,6,-2502.85,0.0,False,Medium
txn000308,cli0095,2023-02-01 09:28:00,105.16,USD,1.08,97.37,retrait dab,credit immobilier,nantes-commerce,Credit,Rejete,668.0,Standard,36780.47,0.0,0,0,0,2023,2,1,2,97.37037037037037,-0.0003703703703621386,False,Medium
txn001365,cli0015,2022-10-08 22:16:00,411.53,USD,1.08,381.05,paiement cb,assurance vie,lyon-part-dieu,Credit,Complete,648.0,Standard,20660.29,0.0,0,0,0,2022,10,4,5,381.04629629629625,0.0037037037037634946,False,Medium
txn000070,cli0119,2023-01-21 10:38:00,-1453.11,EUR,1.0,-1453.11,virement,compte courant,bordeaux-meriadeck,Debit,Complete,793.0,Premium,40567.24,0.0,0,0,0,2023,1,1,5,-1453.11,0.0,False,Low
txn001106,cli0049,2024-06-01 08:29:00,1381.3,USD,1.08,1278.98,prelevement,credit immobilier,lyon-part-dieu,Credit,Complete,593.0,Standard,3743.99,0.0,0,0,0,2024,6,2,5,1278.9814814814813,-0.0014814814812780241,False,Medium
txn000408,cli0147,2023-06-22 02:25:00,1530.38,EUR,1.0,1530.38,virement,credit immobilier,nice-massena,Credit,Complete,812.0,Premium,24098.03,0.0,0,0,0,2023,6,2,3,1530.38,0.0,False,Low
txn000520,cli0054,2023-07-02 16:43:00,-223.01,EUR,1.0,-223.01,retrait dab,pea,bordeaux-meriadeck,Debit,Complete,347.0,Risque,24362.72,0.0,0,1,1,2023,7,3,6,-223.01,0.0,False,High
txn001213,cli0040,2022-06-04 00:46:00,26.45,USD,1.08,24.49,retrait dab,livret a,nice-massena,Credit,Complete,491.0,Risque,31343.71,0.0,0,0,0,2022,6,2,5,24.490740740740737,-0.0007407407407384881,False,High
txn000033,cli0074,2023-12-09 18:19:00,-1934.87,EUR,1.0,-1934.87,depot especes,assurance vie,nantes-commerce,Debit,Complete,633.0,Standard,15175.87,0.0,0,0,0,2023,12,4,5,-1934.87,0.0,False,Medium
txn000391,cli0139,2024-11-02 12:46:00,-1647.17,EUR,1.0,-1647.17,virement international,pea,marseille-vieux-port,Debit,Complete,674.0,Standard,12015.45,0.0,0,0,0,2024,11,4,5,-1647.17,0.0,False,Medium
txn001613,cli0115,2023-07-05 19:30:00,527.27,EUR,1.0,527.27,virement international,pea,toulouse-capitole,Credit,Complete,709.0,Standard,38034.42,0.0,0,0,0,2023,7,3,2,527.27,0.0,False,Low
txn001748,cli0144,2023-11-24 05:28:03,380.77,EUR,1.0,380.77,paiement cb,credit immobilier,paris-centre,Credit,Complete,361.0,Risque,6760.48,0.0,0,1,1,2023,11,4,4,380.77,0.0,False,High
txn001565,cli0006,2022-06-01 06:53:00,383.19,EUR,1.0,383.19,prelevement,credit consommation,toulouse-capitole,Credit,Complete,620.0,Standard,37799.0,0.0,0,0,0,2022,6,2,2,383.19,0.0,False,Medium
txn000983,cli0030,2023-04-01 23:04:00,-2751.5,GBP,0.86,-3199.42,virement international,assurance vie,lyon-part-dieu,Debit,Complete,391.0,Risque,36802.54,0.0,0,1,1,2023,4,2,5,-3199.4186046511627,-0.0013953488373772416,False,High
txn001938,cli0099,2022-12-20 10:16:00,-88888.0,EUR,1.0,-2323.2,virement,compte epargne,nantes-commerce,Debit,Rejete,664.0,Standard,44685.8,0.0,1,0,1,2022,12,4,1,-88888.0,86564.8,True,Medium
txn001421,cli0016,2022-04-28 09:15:00,-1796.19,EUR,1.0,-1796.19,virement international,pea,bordeaux-meriadeck,Debit,Complete,716.0,Standard,26358.01,0.0,0,0,0,2022,4,2,3,-1796.19,0.0,False,Low
txn000175,cli0093,2023-05-24 21:42:00,1097.28,EUR,1.0,1097.28,prelevement,compte courant,marseille-vieux-port,Credit,Complete,786.0,Premium,32287.06,0.0,0,0,0,2023,5,2,2,1097.28,0.0,False,Low
txn001487,cli0043,2023-11-15 18:15:00,-843.94,EUR,1.0,-843.94,virement,pea,bordeaux-meriadeck,Debit,Complete,735.0,Premium,15448.27,0.0,0,0,0,2023,11,4,2,-843.94,0.0,False,Low
txn001889,cli0062,2022-03-03 14:20:00,200.03,EUR,1.0,200.03,paiement cb,assurance vie,toulouse-capitole,Credit,Complete,640.0,Standard,44539.48,0.0,0,0,0,2022,3,1,3,200.03,0.0,False,Medium
txn001466,cli0113,2023-04-20 17:15:00,440.79,USD,1.08,408.14,retrait dab,credit immobilier,lyon-part-dieu,Credit,Complete,643.0,Standard,49796.16,0.0,0,0,0,2023,4,2,3,408.13888888888886,0.0011111111111290484,False,Medium
txn000172,cli0101,2023-02-14 18:34:00,1603.43,EUR,1.0,1603.43,virement international,compte courant,marseille-vieux-port,Credit,Rejete,655.0,Standard,23134.95,0.0,0,0,0,2023,2,1,1,1603.43,0.0,False,Medium
txn001408,cli0129,2024-08-18 01:32:00,-1332.34,EUR,1.0,-1332.34,virement,compte courant,paris-centre,Debit,Complete,573.0,Risque,13138.14,0.0,0,0,0,2024,8,3,6,-1332.34,0.0,False,High
txn001687,cli0086,2023-05-07 13:23:00,290.87,EUR,1.0,290.87,retrait dab,assurance vie,toulouse-capitole,Credit,Complete,805.0,Premium,46566.55,0.0,0,0,0,2023,5,2,6,290.87,0.0,False,Low
txn000503,cli0122,2023-07-09 16:28:00,1265.49,EUR,1.0,1265.49,depot especes,compte courant,nantes-commerce,Credit,Complete,824.0,Nan,35888.22,0.0,0,0,0,2023,7,3,6,1265.49,0.0,False,Low
txn000665,cli0050,2023-09-13 22:14:00,-741.06,GBP,0.86,-861.7,prelevement,pea,lyon-part-dieu,Debit,Complete,666.0,Standard,24692.61,0.0,0,0,0,2023,9,3,2,-861.6976744186046,-0.002325581395439258,False,Medium
